Country,geometry
Peru,"<Point><coordinates>-69.175,-13.525</coordinates></Point>"
Peru,"<Point><coordinates>-69.275,-13.575</coordinates></Point>"
Peru,"<Point><coordinates>-69.175,-13.575</coordinates></Point>"
Peru,"<Point><coordinates>-69.125,-13.575</coordinates></Point>"
Peru,"<Point><coordinates>-69.075,-13.575</coordinates></Point>"
Bolivia,"<Point><coordinates>-68.625,-13.575</coordinates></Point>"
Bolivia,"<Point><coordinates>-63.775,-13.625</coordinates></Point>"
Brazil,"<Point><coordinates>-54.625,-13.625</coordinates></Point>"
Peru,"<Point><coordinates>-70.075,-13.725</coordinates></Point>"
Peru,"<Point><coordinates>-69.175,-13.725</coordinates></Point>"
Brazil,"<Point><coordinates>-44.125,-13.725</coordinates></Point>"
Peru,"<Point><coordinates>-70.025,-13.775</coordinates></Point>"
Bolivia,"<Point><coordinates>-68.975,-13.775</coordinates></Point>"
Bolivia,"<Point><coordinates>-68.925,-13.775</coordinates></Point>"
Brazil,"<Point><coordinates>-44.125,-13.775</coordinates></Point>"
Peru,"<Point><coordinates>-69.175,-13.825</coordinates></Point>"
Bolivia,"<Point><coordinates>-68.925,-13.825</coordinates></Point>"
Brazil,"<Point><coordinates>-40.325,-13.825</coordinates></Point>"
Samoa,"<Point><coordinates>-171.925,-13.875</coordinates></Point>"
Samoa,"<Point><coordinates>-171.825,-13.875</coordinates></Point>"
Samoa,"<Point><coordinates>-171.725,-13.875</coordinates></Point>"
Samoa,"<Point><coordinates>-171.675,-13.875</coordinates></Point>"
Peru,"<Point><coordinates>-69.175,-13.875</coordinates></Point>"
Bolivia,"<Point><coordinates>-68.825,-13.875</coordinates></Point>"
Samoa,"<Point><coordinates>-171.975,-13.925</coordinates></Point>"
Samoa,"<Point><coordinates>-171.925,-13.925</coordinates></Point>"
Samoa,"<Point><coordinates>-171.875,-13.925</coordinates></Point>"
Samoa,"<Point><coordinates>-171.675,-13.925</coordinates></Point>"
Samoa,"<Point><coordinates>-171.925,-13.975</coordinates></Point>"
Samoa,"<Point><coordinates>-171.875,-13.975</coordinates></Point>"
Samoa,"<Point><coordinates>-171.725,-13.975</coordinates></Point>"
Peru,"<Point><coordinates>-69.425,-13.975</coordinates></Point>"
Peru,"<Point><coordinates>-69.325,-13.975</coordinates></Point>"
Samoa,"<Point><coordinates>-171.775,-14.025</coordinates></Point>"
Peru,"<Point><coordinates>-69.525,-14.075</coordinates></Point>"
Peru,"<Point><coordinates>-69.325,-14.075</coordinates></Point>"
Bolivia,"<Point><coordinates>-64.275,-14.125</coordinates></Point>"
Peru,"<Point><coordinates>-69.475,-14.175</coordinates></Point>"
Peru,"<Point><coordinates>-68.975,-14.175</coordinates></Point>"
Bolivia,"<Point><coordinates>-68.775,-14.175</coordinates></Point>"
Peru,"<Point><coordinates>-69.525,-14.225</coordinates></Point>"
Bolivia,"<Point><coordinates>-68.925,-14.225</coordinates></Point>"
Peru,"<Point><coordinates>-69.275,-14.275</coordinates></Point>"
Peru,"<Point><coordinates>-69.075,-14.275</coordinates></Point>"
Bolivia,"<Point><coordinates>-68.975,-14.275</coordinates></Point>"
Bolivia,"<Point><coordinates>-68.925,-14.275</coordinates></Point>"
Bolivia,"<Point><coordinates>-64.075,-14.275</coordinates></Point>"
Bolivia,"<Point><coordinates>-68.975,-14.325</coordinates></Point>"
Bolivia,"<Point><coordinates>-68.925,-14.325</coordinates></Point>"
Bolivia,"<Point><coordinates>-68.975,-14.375</coordinates></Point>"
Bolivia,"<Point><coordinates>-68.875,-14.375</coordinates></Point>"
Bolivia,"<Point><coordinates>-68.825,-14.375</coordinates></Point>"
Peru,"<Point><coordinates>-69.175,-14.425</coordinates></Point>"
Peru,"<Point><coordinates>-69.125,-14.425</coordinates></Point>"
Bolivia,"<Point><coordinates>-68.975,-14.425</coordinates></Point>"
Bolivia,"<Point><coordinates>-68.325,-14.525</coordinates></Point>"
Bolivia,"<Point><coordinates>-68.225,-14.575</coordinates></Point>"
Bolivia,"<Point><coordinates>-60.525,-14.675</coordinates></Point>"
Bolivia,"<Point><coordinates>-65.575,-14.775</coordinates></Point>"
Bolivia,"<Point><coordinates>-60.425,-14.825</coordinates></Point>"
Bolivia,"<Point><coordinates>-68.175,-14.875</coordinates></Point>"
Bolivia,"<Point><coordinates>-63.525,-14.975</coordinates></Point>"
Angola,"<Point><coordinates>20.575,-14.975</coordinates></Point>"
Bolivia,"<Point><coordinates>-68.675,-15.025</coordinates></Point>"
Bolivia,"<Point><coordinates>-67.175,-15.025</coordinates></Point>"
Malawi,"<Point><coordinates>35.625,-15.025</coordinates></Point>"
Bolivia,"<Point><coordinates>-68.625,-15.075</coordinates></Point>"
Bolivia,"<Point><coordinates>-67.525,-15.075</coordinates></Point>"
Malawi,"<Point><coordinates>35.575,-15.075</coordinates></Point>"
Bolivia,"<Point><coordinates>-68.625,-15.125</coordinates></Point>"
Bolivia,"<Point><coordinates>-68.325,-15.125</coordinates></Point>"
Bolivia,"<Point><coordinates>-67.375,-15.125</coordinates></Point>"
Bolivia,"<Point><coordinates>-67.275,-15.175</coordinates></Point>"
Bolivia,"<Point><coordinates>-67.875,-15.225</coordinates></Point>"
Angola,"<Point><coordinates>17.225,-15.225</coordinates></Point>"
Bolivia,"<Point><coordinates>-68.525,-15.325</coordinates></Point>"
Bolivia,"<Point><coordinates>-68.575,-15.375</coordinates></Point>"
Bolivia,"<Point><coordinates>-68.425,-15.375</coordinates></Point>"
Bolivia,"<Point><coordinates>-68.375,-15.375</coordinates></Point>"
Bolivia,"<Point><coordinates>-63.925,-15.375</coordinates></Point>"
Bolivia,"<Point><coordinates>-63.575,-15.375</coordinates></Point>"
Bolivia,"<Point><coordinates>-63.475,-15.475</coordinates></Point>"
Bolivia,"<Point><coordinates>-68.325,-15.575</coordinates></Point>"
Bolivia,"<Point><coordinates>-68.275,-15.575</coordinates></Point>"
Bolivia,"<Point><coordinates>-67.525,-15.575</coordinates></Point>"
Bolivia,"<Point><coordinates>-66.825,-15.575</coordinates></Point>"
Bolivia,"<Point><coordinates>-66.775,-15.575</coordinates></Point>"
Bolivia,"<Point><coordinates>-62.825,-15.575</coordinates></Point>"
Zambia,"<Point><coordinates>27.925,-15.625</coordinates></Point>"
Bolivia,"<Point><coordinates>-67.275,-15.725</coordinates></Point>"
Bolivia,"<Point><coordinates>-66.875,-15.725</coordinates></Point>"
Bolivia,"<Point><coordinates>-63.375,-15.725</coordinates></Point>"
Bolivia,"<Point><coordinates>-66.625,-15.775</coordinates></Point>"
Bolivia,"<Point><coordinates>-66.825,-15.825</coordinates></Point>"
Bolivia,"<Point><coordinates>-66.975,-15.975</coordinates></Point>"
Bolivia,"<Point><coordinates>-66.475,-16.025</coordinates></Point>"
Bolivia,"<Point><coordinates>-62.925,-16.025</coordinates></Point>"
Bolivia,"<Point><coordinates>-68.075,-16.075</coordinates></Point>"
Bolivia,"<Point><coordinates>-66.375,-16.075</coordinates></Point>"
Bolivia,"<Point><coordinates>-66.425,-16.125</coordinates></Point>"
Brazil,"<Point><coordinates>-39.125,-16.175</coordinates></Point>"
Bolivia,"<Point><coordinates>-66.925,-16.225</coordinates></Point>"
Bolivia,"<Point><coordinates>-66.275,-16.225</coordinates></Point>"
Bolivia,"<Point><coordinates>-63.475,-16.225</coordinates></Point>"
Bolivia,"<Point><coordinates>-66.625,-16.275</coordinates></Point>"
Bolivia,"<Point><coordinates>-65.475,-16.275</coordinates></Point>"
Vanuatu,"<Point><coordinates>168.175,-16.275</coordinates></Point>"
Bolivia,"<Point><coordinates>-66.675,-16.325</coordinates></Point>"
Bolivia,"<Point><coordinates>-66.275,-16.325</coordinates></Point>"
Bolivia,"<Point><coordinates>-66.825,-16.375</coordinates></Point>"
Bolivia,"<Point><coordinates>-65.475,-16.375</coordinates></Point>"
Bolivia,"<Point><coordinates>-67.775,-16.425</coordinates></Point>"
Bolivia,"<Point><coordinates>-66.825,-16.425</coordinates></Point>"
Bolivia,"<Point><coordinates>-63.375,-16.425</coordinates></Point>"
Bolivia,"<Point><coordinates>-66.675,-16.475</coordinates></Point>"
Bolivia,"<Point><coordinates>-63.375,-16.475</coordinates></Point>"
Bolivia,"<Point><coordinates>-66.825,-16.525</coordinates></Point>"
Bolivia,"<Point><coordinates>-66.425,-16.525</coordinates></Point>"
Bolivia,"<Point><coordinates>-66.625,-16.575</coordinates></Point>"
Bolivia,"<Point><coordinates>-66.425,-16.575</coordinates></Point>"
Bolivia,"<Point><coordinates>-66.425,-16.625</coordinates></Point>"
Bolivia,"<Point><coordinates>-62.075,-16.625</coordinates></Point>"
Bolivia,"<Point><coordinates>-66.375,-16.725</coordinates></Point>"
Bolivia,"<Point><coordinates>-65.925,-16.725</coordinates></Point>"
Bolivia,"<Point><coordinates>-66.075,-16.775</coordinates></Point>"
Bolivia,"<Point><coordinates>-64.925,-16.875</coordinates></Point>"
Bolivia,"<Point><coordinates>-65.825,-17.025</coordinates></Point>"
Bolivia,"<Point><coordinates>-65.775,-17.025</coordinates></Point>"
Bolivia,"<Point><coordinates>-65.975,-17.125</coordinates></Point>"
Bolivia,"<Point><coordinates>-65.925,-17.125</coordinates></Point>"
Bolivia,"<Point><coordinates>-65.875,-17.125</coordinates></Point>"
Bolivia,"<Point><coordinates>-64.825,-17.125</coordinates></Point>"
Bolivia,"<Point><coordinates>-65.775,-17.175</coordinates></Point>"
Australia,"<Point><coordinates>145.575,-17.175</coordinates></Point>"
Bolivia,"<Point><coordinates>-65.875,-17.225</coordinates></Point>"
Bolivia,"<Point><coordinates>-64.975,-17.225</coordinates></Point>"
Bolivia,"<Point><coordinates>-65.425,-17.325</coordinates></Point>"
Bolivia,"<Point><coordinates>-65.375,-17.425</coordinates></Point>"
Bolivia,"<Point><coordinates>-64.325,-17.425</coordinates></Point>"
Australia,"<Point><coordinates>145.475,-17.425</coordinates></Point>"
Bolivia,"<Point><coordinates>-65.275,-17.475</coordinates></Point>"
Bolivia,"<Point><coordinates>-65.175,-17.475</coordinates></Point>"
Australia,"<Point><coordinates>145.475,-17.475</coordinates></Point>"
,"<Point><coordinates>-149.775,-17.525</coordinates></Point>"
Australia,"<Point><coordinates>145.525,-17.525</coordinates></Point>"
Fiji,"<Point><coordinates>177.625,-17.525</coordinates></Point>"
Bolivia,"<Point><coordinates>-64.775,-17.575</coordinates></Point>"
Bolivia,"<Point><coordinates>-64.725,-17.575</coordinates></Point>"
Bolivia,"<Point><coordinates>-64.625,-17.575</coordinates></Point>"
Bolivia,"<Point><coordinates>-63.825,-17.575</coordinates></Point>"
Fiji,"<Point><coordinates>177.575,-17.575</coordinates></Point>"
Fiji,"<Point><coordinates>177.625,-17.575</coordinates></Point>"
Bolivia,"<Point><coordinates>-63.725,-17.625</coordinates></Point>"
Australia,"<Point><coordinates>145.625,-17.625</coordinates></Point>"
Fiji,"<Point><coordinates>177.575,-17.625</coordinates></Point>"
Fiji,"<Point><coordinates>177.625,-17.625</coordinates></Point>"
,"<Point><coordinates>-149.325,-17.675</coordinates></Point>"
Bolivia,"<Point><coordinates>-64.425,-17.675</coordinates></Point>"
Bolivia,"<Point><coordinates>-64.225,-17.675</coordinates></Point>"
Bolivia,"<Point><coordinates>-63.975,-17.675</coordinates></Point>"
Bolivia,"<Point><coordinates>-63.775,-17.675</coordinates></Point>"
Fiji,"<Point><coordinates>177.525,-17.675</coordinates></Point>"
Bolivia,"<Point><coordinates>-63.975,-17.725</coordinates></Point>"
Bolivia,"<Point><coordinates>-63.925,-17.725</coordinates></Point>"
Bolivia,"<Point><coordinates>-63.875,-17.775</coordinates></Point>"
Bolivia,"<Point><coordinates>-63.575,-17.775</coordinates></Point>"
,"<Point><coordinates>-149.125,-17.825</coordinates></Point>"
Bolivia,"<Point><coordinates>-63.875,-17.925</coordinates></Point>"
Bolivia,"<Point><coordinates>-63.875,-17.975</coordinates></Point>"
Bolivia,"<Point><coordinates>-62.125,-18.175</coordinates></Point>"
Bolivia,"<Point><coordinates>-61.175,-18.225</coordinates></Point>"
Australia,"<Point><coordinates>145.625,-18.375</coordinates></Point>"
Bolivia,"<Point><coordinates>-60.975,-18.425</coordinates></Point>"
Bolivia,"<Point><coordinates>-61.075,-18.475</coordinates></Point>"
Bolivia,"<Point><coordinates>-61.025,-18.475</coordinates></Point>"
Bolivia,"<Point><coordinates>-60.975,-18.475</coordinates></Point>"
Australia,"<Point><coordinates>145.825,-18.475</coordinates></Point>"
Bolivia,"<Point><coordinates>-62.825,-18.525</coordinates></Point>"
Bolivia,"<Point><coordinates>-61.025,-18.525</coordinates></Point>"
Australia,"<Point><coordinates>145.825,-18.525</coordinates></Point>"
Australia,"<Point><coordinates>145.875,-18.525</coordinates></Point>"
Bolivia,"<Point><coordinates>-62.825,-18.575</coordinates></Point>"
Australia,"<Point><coordinates>145.925,-18.575</coordinates></Point>"
Bolivia,"<Point><coordinates>-60.525,-18.625</coordinates></Point>"
Bolivia,"<Point><coordinates>-60.575,-18.675</coordinates></Point>"
Bolivia,"<Point><coordinates>-60.525,-18.675</coordinates></Point>"
Bolivia,"<Point><coordinates>-61.525,-18.725</coordinates></Point>"
Bolivia,"<Point><coordinates>-61.475,-18.725</coordinates></Point>"
Bolivia,"<Point><coordinates>-61.725,-18.775</coordinates></Point>"
Bolivia,"<Point><coordinates>-61.675,-18.775</coordinates></Point>"
Bolivia,"<Point><coordinates>-61.525,-18.775</coordinates></Point>"
Bolivia,"<Point><coordinates>-61.475,-18.775</coordinates></Point>"
Bolivia,"<Point><coordinates>-61.425,-18.775</coordinates></Point>"
Bolivia,"<Point><coordinates>-62.975,-18.825</coordinates></Point>"
Bolivia,"<Point><coordinates>-61.725,-18.825</coordinates></Point>"
Bolivia,"<Point><coordinates>-61.675,-18.825</coordinates></Point>"
Bolivia,"<Point><coordinates>-61.625,-18.825</coordinates></Point>"
Bolivia,"<Point><coordinates>-61.525,-18.825</coordinates></Point>"
Bolivia,"<Point><coordinates>-61.475,-18.825</coordinates></Point>"
Bolivia,"<Point><coordinates>-61.425,-18.825</coordinates></Point>"
Bolivia,"<Point><coordinates>-61.375,-18.825</coordinates></Point>"
Bolivia,"<Point><coordinates>-63.025,-18.875</coordinates></Point>"
Bolivia,"<Point><coordinates>-62.975,-18.875</coordinates></Point>"
Bolivia,"<Point><coordinates>-62.925,-18.875</coordinates></Point>"
Bolivia,"<Point><coordinates>-61.825,-18.875</coordinates></Point>"
Bolivia,"<Point><coordinates>-61.775,-18.875</coordinates></Point>"
Bolivia,"<Point><coordinates>-61.725,-18.875</coordinates></Point>"
Bolivia,"<Point><coordinates>-61.675,-18.875</coordinates></Point>"
Bolivia,"<Point><coordinates>-61.625,-18.875</coordinates></Point>"
Bolivia,"<Point><coordinates>-61.525,-18.875</coordinates></Point>"
Bolivia,"<Point><coordinates>-61.375,-18.875</coordinates></Point>"
Bolivia,"<Point><coordinates>-61.325,-18.875</coordinates></Point>"
Bolivia,"<Point><coordinates>-61.275,-18.875</coordinates></Point>"
Bolivia,"<Point><coordinates>-62.975,-18.925</coordinates></Point>"
Bolivia,"<Point><coordinates>-62.925,-18.925</coordinates></Point>"
Bolivia,"<Point><coordinates>-62.875,-18.925</coordinates></Point>"
Bolivia,"<Point><coordinates>-62.825,-18.925</coordinates></Point>"
Bolivia,"<Point><coordinates>-62.775,-18.925</coordinates></Point>"
Bolivia,"<Point><coordinates>-62.725,-18.925</coordinates></Point>"
Bolivia,"<Point><coordinates>-62.575,-18.925</coordinates></Point>"
Bolivia,"<Point><coordinates>-61.825,-18.925</coordinates></Point>"
Bolivia,"<Point><coordinates>-61.775,-18.925</coordinates></Point>"
Bolivia,"<Point><coordinates>-61.675,-18.925</coordinates></Point>"
Bolivia,"<Point><coordinates>-61.525,-18.925</coordinates></Point>"
Bolivia,"<Point><coordinates>-61.425,-18.925</coordinates></Point>"
Bolivia,"<Point><coordinates>-61.375,-18.925</coordinates></Point>"
Bolivia,"<Point><coordinates>-61.325,-18.925</coordinates></Point>"
Bolivia,"<Point><coordinates>-61.275,-18.925</coordinates></Point>"
Bolivia,"<Point><coordinates>-61.225,-18.925</coordinates></Point>"
Bolivia,"<Point><coordinates>-61.175,-18.925</coordinates></Point>"
Bolivia,"<Point><coordinates>-62.825,-18.975</coordinates></Point>"
Bolivia,"<Point><coordinates>-62.775,-18.975</coordinates></Point>"
Bolivia,"<Point><coordinates>-62.725,-18.975</coordinates></Point>"
Bolivia,"<Point><coordinates>-62.675,-18.975</coordinates></Point>"
Bolivia,"<Point><coordinates>-61.725,-18.975</coordinates></Point>"
Bolivia,"<Point><coordinates>-61.625,-18.975</coordinates></Point>"
Bolivia,"<Point><coordinates>-61.525,-18.975</coordinates></Point>"
Bolivia,"<Point><coordinates>-61.475,-18.975</coordinates></Point>"
Bolivia,"<Point><coordinates>-61.375,-18.975</coordinates></Point>"
Bolivia,"<Point><coordinates>-61.325,-18.975</coordinates></Point>"
Bolivia,"<Point><coordinates>-61.225,-18.975</coordinates></Point>"
Bolivia,"<Point><coordinates>-61.075,-18.975</coordinates></Point>"
Bolivia,"<Point><coordinates>-60.925,-18.975</coordinates></Point>"
Bolivia,"<Point><coordinates>-62.775,-19.025</coordinates></Point>"
Bolivia,"<Point><coordinates>-62.725,-19.025</coordinates></Point>"
Bolivia,"<Point><coordinates>-62.675,-19.025</coordinates></Point>"
Bolivia,"<Point><coordinates>-62.475,-19.025</coordinates></Point>"
Bolivia,"<Point><coordinates>-61.825,-19.025</coordinates></Point>"
Bolivia,"<Point><coordinates>-61.775,-19.025</coordinates></Point>"
Bolivia,"<Point><coordinates>-61.725,-19.025</coordinates></Point>"
Bolivia,"<Point><coordinates>-61.225,-19.025</coordinates></Point>"
Bolivia,"<Point><coordinates>-60.875,-19.025</coordinates></Point>"
Bolivia,"<Point><coordinates>-62.675,-19.075</coordinates></Point>"
Bolivia,"<Point><coordinates>-62.475,-19.075</coordinates></Point>"
Bolivia,"<Point><coordinates>-62.375,-19.075</coordinates></Point>"
Bolivia,"<Point><coordinates>-61.825,-19.075</coordinates></Point>"
Bolivia,"<Point><coordinates>-61.775,-19.075</coordinates></Point>"
Bolivia,"<Point><coordinates>-61.725,-19.075</coordinates></Point>"
Bolivia,"<Point><coordinates>-61.675,-19.075</coordinates></Point>"
Bolivia,"<Point><coordinates>-60.875,-19.075</coordinates></Point>"
Bolivia,"<Point><coordinates>-60.825,-19.075</coordinates></Point>"
Bolivia,"<Point><coordinates>-61.725,-19.125</coordinates></Point>"
Bolivia,"<Point><coordinates>-61.675,-19.125</coordinates></Point>"
Bolivia,"<Point><coordinates>-61.625,-19.125</coordinates></Point>"
Bolivia,"<Point><coordinates>-61.575,-19.125</coordinates></Point>"
Bolivia,"<Point><coordinates>-61.125,-19.125</coordinates></Point>"
Bolivia,"<Point><coordinates>-60.075,-19.125</coordinates></Point>"
Bolivia,"<Point><coordinates>-61.725,-19.175</coordinates></Point>"
Bolivia,"<Point><coordinates>-61.675,-19.175</coordinates></Point>"
Bolivia,"<Point><coordinates>-61.625,-19.175</coordinates></Point>"
Bolivia,"<Point><coordinates>-61.575,-19.175</coordinates></Point>"
