cartodb_id,gid,id_0,iso,name_0,id_1,name_1,id_2,name_2,id_3,name_3,id_4,name_4,varname_4,type_4,engtype_4,validfr_4,validto_4,remarks_4,shape_leng,shape_area,latitude,longitude,center_latitude,center_longitude,created_at,updated_at
8005,7998,70,ESP,Spain,950,País Vasco,13642,Álava,24600,n.a. (5),17168,Amurrio,,Municipality,Municipality,Unknown,Present,,0.255755904979,0.00258695161000,43,-3,43.0526489,-3.0010217,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
8007,8000,70,ESP,Spain,950,País Vasco,13642,Álava,24600,n.a. (5),17170,Armiñón,,Municipality,Municipality,Unknown,Present,,0.193012982300,0.00116139906850,43,-3,42.9099989,-2.6983868,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
8011,8011,70,ESP,Spain,950,País Vasco,13642,Álava,24601,n.a. (6),17181,Elvillar,Bilar,Municipality,Municipality,Unknown,Present,,0.210286546403,0.00192384604100,43,-3,42.5704973,-2.5449153,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
8013,8005,70,ESP,Spain,950,País Vasco,13642,Álava,24600,n.a. (5),17175,Ribera Baja,Erribera Beitia,Municipality,Municipality,Unknown,Present,,0.336861971073,0.00306307305650,43,-3,42.7196776,-2.9076094,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
8017,8009,70,ESP,Spain,950,País Vasco,13642,Álava,24601,n.a. (6),17179,Baños de Ebro,Mañueta,Municipality,Municipality,Unknown,Present,,0.188053246029,0.00103602736450,43,-3,42.5302903,-2.6791438,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
8105,8104,70,ESP,Spain,950,País Vasco,13643,Guipúzcoa,24603,n.a. (124),17279,Zerain,Ceraín,Municipality,Municipality,Unknown,Present,,0.159720186434,0.00114298645150,43,-2,43.0121191,-2.2741177,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
8019,8015,70,ESP,Spain,950,País Vasco,13642,Álava,24601,n.a. (6),17185,Lanciego,Lantziego,Municipality,Municipality,Unknown,Present,,0.253815439715,0.00265526739300,43,-2,42.5626187,-2.5132036,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
8021,8017,70,ESP,Spain,950,País Vasco,13642,Álava,24601,n.a. (6),17187,Leza,,Municipality,Municipality,Unknown,Present,,0.148936373067,0.00110140092800,43,-3,42.5660684,-2.633635,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
8027,8023,70,ESP,Spain,950,País Vasco,13643,Guipúzcoa,24603,n.a. (124),17262,Ordizia,Villafranca de Ordicia,Municipality,Municipality,Unknown,Present,,0.145721710153,0.000618981261001,43,-2,43.0541983,-2.1781155,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
8028,8025,70,ESP,Spain,950,País Vasco,13643,Guipúzcoa,24603,n.a. (124),17264,Orexa,Oreja,Municipality,Municipality,Unknown,Present,,0.158156802043,0.000638479216500,43,-2,43.0938813,-2.0113921,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
8035,8033,70,ESP,Spain,950,País Vasco,13643,Guipúzcoa,24603,n.a. (124),17198,Albiztur,Albíztur,Municipality,Municipality,Unknown,Present,,0.274454777517,0.00145962271150,43,-2,43.1297228,-2.1371801,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
8047,8045,70,ESP,Spain,950,País Vasco,13643,Guipúzcoa,24603,n.a. (124),17210,Asteasu,,Municipality,Municipality,Unknown,Present,,0.242053098702,0.00187506882000,43,-2,43.1951981,-2.0975478,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
8052,8050,70,ESP,Spain,950,País Vasco,13643,Guipúzcoa,24603,n.a. (124),17215,Baliarrain,,Municipality,Municipality,Unknown,Present,,0.0690545198603,0.000289438077500,43,-2,43.069306,-2.1292347,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
8057,8055,70,ESP,Spain,950,País Vasco,13643,Guipúzcoa,24603,n.a. (124),17220,Bergara,Vergara,Municipality,Municipality,Unknown,Present,,0.499866920574,0.00841609602850,43,-2,43.1182174,-2.4133584,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
8070,8069,70,ESP,Spain,950,País Vasco,13643,Guipúzcoa,24603,n.a. (124),17234,Gabiria,Gaviria,Municipality,Municipality,Unknown,Present,,0.178154064880,0.00162605903700,43,-2,43.049689,-2.2798565,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
8071,8070,70,ESP,Spain,950,País Vasco,13643,Guipúzcoa,24603,n.a. (124),17235,Gaintza,Gainza,Municipality,Municipality,Unknown,Present,,0.103262332557,0.000659653284500,43,-2,43.0526286,-2.1323701,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
8275,8272,70,ESP,Spain,952,Región de Murcia,13646,Murcia,24618,Huera de Murcia,17486,Alcantarilla,,Municipality,Municipality,Unknown,Present,,0.252966661496,0.00180862313750,38,-1,37.970675,-1.2182089,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
8087,8086,70,ESP,Spain,950,País Vasco,13643,Guipúzcoa,24603,n.a. (124),17251,Legazpi,Legazpia,Municipality,Municipality,Unknown,Present,,0.365797026127,0.00463150715100,43,-2,43.0543613,-2.3336408,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
8064,8061,70,ESP,Spain,950,País Vasco,13643,Guipúzcoa,24603,n.a. (124),17226,Eibar,,Municipality,Municipality,Unknown,Present,,0.222352752954,0.00274979591200,43,-2,43.1841801,-2.4732889,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
8067,8066,70,ESP,Spain,950,País Vasco,13643,Guipúzcoa,24603,n.a. (124),17231,Errezil,Régil,Municipality,Municipality,Unknown,Present,,0.312192831714,0.00361191289950,43,-2,43.1646737,-2.1735944,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
8077,8076,70,ESP,Spain,950,País Vasco,13643,Guipúzcoa,24603,n.a. (124),17241,Ibarra,,Municipality,Municipality,Unknown,Present,,0.186427984668,0.000547678643000,43,-2,43.1323447,-2.0654624,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
8078,8077,70,ESP,Spain,950,País Vasco,13643,Guipúzcoa,24603,n.a. (124),17242,Idiazabal,Idiazábal,Municipality,Municipality,Unknown,Present,,0.281406634835,0.00324075945500,43,-2,43.0117819,-2.2342138,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
8082,8081,70,ESP,Spain,950,País Vasco,13643,Guipúzcoa,24603,n.a. (124),17246,Itsasondo,Isasondo,Municipality,Municipality,Unknown,Present,,0.148999284820,0.000982080339000,43,-2,43.0669322,-2.1673935,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
8083,8082,70,ESP,Spain,950,País Vasco,13643,Guipúzcoa,24603,n.a. (124),17247,Larraul,,Municipality,Municipality,Unknown,Present,,0.143791179339,0.000648048139500,43,-2,43.1877392,-2.1025336,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
8099,8098,70,ESP,Spain,950,País Vasco,13643,Guipúzcoa,24603,n.a. (124),17273,Urretxu,Villareal de Urrechu,Municipality,Municipality,Unknown,Present,,0.125151991221,0.000836953172999,43,-2,43.0922818,-2.3143826,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
8093,8092,70,ESP,Spain,950,País Vasco,13643,Guipúzcoa,24603,n.a. (124),17257,Mutiloa,,Municipality,Municipality,Unknown,Present,,0.157032811403,0.000959027740501,43,-2,43.0223798,-2.2728259,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
8101,8100,70,ESP,Spain,950,País Vasco,13643,Guipúzcoa,24603,n.a. (124),17275,Villabona,Billabona,Municipality,Municipality,Unknown,Present,,0.212513066542,0.00196480205800,43,-2,43.1899443,-2.0524535,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
8130,8128,70,ESP,Spain,950,País Vasco,13644,Vizcaya,24604,n.a. (261),17303,Barakaldo,Baracaldo,Municipality,Municipality,Unknown,Present,,0.240965534862,0.00321830078600,43,-3,43.2972222,-2.9916667,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
8100,8099,70,ESP,Spain,950,País Vasco,13643,Guipúzcoa,24603,n.a. (124),17274,Usurbil,Usúrbil,Municipality,Municipality,Unknown,Present,,0.238552449564,0.00275296647900,43,-2,43.2713821,-2.049934,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
8102,8101,70,ESP,Spain,950,País Vasco,13643,Guipúzcoa,24603,n.a. (124),17276,Zaldibia,Zaldivia,Municipality,Municipality,Unknown,Present,,0.319234827930,0.00180073533600,43,-2,43.0379638,-2.1508942,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
8096,8095,70,ESP,Spain,950,País Vasco,13643,Guipúzcoa,24603,n.a. (124),17260,Olaberria,Olaberría,Municipality,Municipality,Unknown,Present,,0.118982711983,0.000775647130001,43,-2,43.0270754,-2.2030894,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
8098,8097,70,ESP,Spain,950,País Vasco,13643,Guipúzcoa,24603,n.a. (124),17272,Urnieta,,Municipality,Municipality,Unknown,Present,,0.265791258254,0.00248805735100,43,-2,43.2481997,-1.9905166,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
8104,8103,70,ESP,Spain,950,País Vasco,13643,Guipúzcoa,24603,n.a. (124),17278,Zegama,Cegama,Municipality,Municipality,Unknown,Present,,0.244974259696,0.00387693622400,43,-2,42.9756773,-2.2900725,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
8119,8118,70,ESP,Spain,950,País Vasco,13644,Vizcaya,24604,n.a. (261),17293,Arrankudiaga,Arrancudiaga,Municipality,Municipality,Unknown,Present,,0.306892856834,0.00250301253700,43,-3,43.1735028,-2.9178861,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
8115,8114,70,ESP,Spain,950,País Vasco,13644,Vizcaya,24604,n.a. (261),17289,Amoroto,,Municipality,Municipality,Unknown,Present,,0.180626398634,0.00143493526450,43,-3,43.3285,-2.5125,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
8109,8108,70,ESP,Spain,950,País Vasco,13643,Guipúzcoa,24603,n.a. (124),17283,Zumarraga,Zumárraga,Municipality,Municipality,Unknown,Present,,0.259817318244,0.00183970726700,43,-2,43.0904761,-2.3132201,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
8110,8109,70,ESP,Spain,950,País Vasco,13644,Vizcaya,24604,n.a. (261),17284,Abadiño,Abadiano,Municipality,Municipality,Unknown,Present,,0.395122206216,0.00398220480750,43,-3,43.15,-2.6102778,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
8122,8121,70,ESP,Spain,950,País Vasco,13644,Vizcaya,24604,n.a. (261),17296,Arrigorriaga,,Municipality,Municipality,Unknown,Present,,0.338409890351,0.00177910107700,43,-3,43.2075202,-2.8878387,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
8167,8164,70,ESP,Spain,950,País Vasco,13644,Vizcaya,24604,n.a. (261),17344,Kortezubi,Cortézubi,Municipality,Municipality,Unknown,Present,,0.188392806427,0.00134197147950,43,-3,43.335982,-2.654319,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
8141,8137,70,ESP,Spain,950,País Vasco,13644,Vizcaya,24604,n.a. (261),17312,Busturia,,Municipality,Municipality,Unknown,Present,,0.263489723608,0.00213569141700,43,-3,43.383,-2.697,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
8129,8127,70,ESP,Spain,950,País Vasco,13644,Vizcaya,24604,n.a. (261),17302,Balmaseda,Valmaseda,Municipality,Municipality,Unknown,Present,,0.225539185443,0.00247518811450,43,-3,43.1928663,-3.1969419,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
8132,8130,70,ESP,Spain,950,País Vasco,13644,Vizcaya,24604,n.a. (261),17305,Basauri,,Municipality,Municipality,Unknown,Present,,0.134990530116,0.000773064494000,43,-3,43.2333333,-2.8833333,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
8140,8144,70,ESP,Spain,950,País Vasco,13644,Vizcaya,24604,n.a. (261),17319,Erandio,,Municipality,Municipality,Unknown,Present,,0.270757389273,0.00196443798450,43,-3,43.307458,-2.946418,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
8138,8135,70,ESP,Spain,950,País Vasco,13644,Vizcaya,24604,n.a. (261),17310,Berriz,Bérriz,Municipality,Municipality,Unknown,Present,,0.316971513172,0.00333313518950,43,-3,43.1939233,-2.5891648,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
8283,8280,70,ESP,Spain,952,Región de Murcia,13646,Murcia,24620,Noroeste,17494,Bullas,,Municipality,Municipality,Unknown,Present,,0.394314948205,0.00839808802150,38,-2,38.0480798,-1.6709558,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
8147,8147,70,ESP,Spain,950,País Vasco,13644,Vizcaya,24604,n.a. (261),17322,Errigoiti,Rigoitia,Municipality,Municipality,Unknown,Present,,0.220861163592,0.00182890817750,43,-3,43.3187087,-2.7253445,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
6826,6821,70,ESP,Spain,944,Comunidad Valenciana,13632,Valencia,24523,Camp de Túria,15858,Domeño,,Municipality,Municipality,Unknown,Present,,0.102744449082,0.000312837415500,40,-1,39.6621359,-0.6708114,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
4853,4838,70,ESP,Spain,939,Castilla-La Mancha,13620,Guadalajara,24439,n.a. (123),13868,Somolinos,,Municipality,Municipality,Unknown,Present,,0.184468388407,0.00157219191150,41,-3,41.2462633,-3.0598332,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
628,608,70,ESP,Spain,935,Andalucía,13598,Córdoba,24277,n.a. (90),9423,Almodóvar del Río,,Municipality,Municipality,Unknown,Present,,0.0603311739809,0.000206487153000,38,-5,37.8095848,-5.0199586,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7051,7044,70,ESP,Spain,945,Extremadura,13633,Badajoz,24544,n.a. (43),16151,Pueblonuevo del Guadiana,,Municipality,Municipality,Unknown,Present,,0.343250078924,0.00299547885250,39,-7,38.923089,-6.7556043,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7505,7788,70,ESP,Spain,952,Región de Murcia,13646,Murcia,24616,Bajo Guadalentín,17480,Mazarrón,,Municipality,Municipality,Unknown,Present,,0.952150905494,0.0325391966945,38,-1,37.5990699,-1.3136693,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7406,7387,70,ESP,Spain,946,Galicia,13635,A Coruña,24562,n.a. (145),16515,Ribeira,,Municipality,Municipality,Unknown,Present,,0.949933798340,0.00794493235200,43,-9,42.5762728,-9.0239444,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7645,7790,70,ESP,Spain,952,Región de Murcia,13646,Murcia,24617,Campo de Cartagena,17482,Cartagena,,Municipality,Municipality,Unknown,Present,,2.84721107077,0.0583773858725,38,-1,37.6056505,-0.9912944,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
6460,6449,70,ESP,Spain,943,Comunidad Foral de Navarra,13629,Navarra,24503,n.a. (192),15481,Facería 10,,Municipality,Municipality,Unknown,Present,,0.0272845117138,0.0000421177380000,43,-1,42.7802605,-1.6891515,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
6086,6073,70,ESP,Spain,942,Comunidad de Madrid,13628,Madrid,24490,n.a. (175),15062,La Cabrera,,Municipality,Municipality,Unknown,Present,,0.205972746436,0.00237921269450,41,-4,40.8639901,-3.6155717,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7010,7006,70,ESP,Spain,945,Extremadura,13633,Badajoz,24540,n.a. (39),16107,Alburquerque,,Municipality,Municipality,Unknown,Present,,1.57131253246,0.0754990700110,39,-7,39.2193551,-7.0013168,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
4650,4634,70,ESP,Spain,939,Castilla-La Mancha,13620,Guadalajara,24436,n.a. (120),13675,Hortezuela de Océn,,Municipality,Municipality,Unknown,Present,,0.184737367724,0.00214642602300,41,-2,40.9522255,-2.4157707,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
3657,3639,70,ESP,Spain,938,Castilla y León,13614,Soria,24397,n.a. (235),12594,Blacos,,Municipality,Municipality,Unknown,Present,,0.238736738138,0.00189835439750,42,-3,41.680609,-2.8569141,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
299,290,70,ESP,Spain,944,Comunidad Valenciana,13632,Valencia,24528,Horta Nord,15910,Alfara del Patriarca,,Municipality,Municipality,Unknown,Present,,0.0636013102731,0.000203345319500,40,0,39.5452354,-0.3865961,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
5226,5209,70,ESP,Spain,940,Cataluña,13622,Barcelona,24455,n.a. (34),14263,Gironella,,Municipality,Municipality,Unknown,Present,,0.122411316683,0.000747310240000,42,2,42.0336341,1.8824998,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
2188,2147,70,ESP,Spain,938,Castilla y León,13608,Ávila,24354,n.a. (28),11086,Poyales del Hoyo,,Municipality,Municipality,Unknown,Present,,0.0731943871283,0.000347607883000,40,-5,40.172895,-5.1662788,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
5395,5377,70,ESP,Spain,940,Cataluña,13623,Girona,24463,n.a. (104),14455,Cabanelles,Cabanellas,Municipality,Municipality,Unknown,Present,,0.0919611914723,0.000516002125001,42,3,42.2307076,2.8204428,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
470,460,70,ESP,Spain,935,Andalucía,13596,Almería,24261,n.a. (18),9275,Alsodux,,Municipality,Municipality,Unknown,Present,,0.105670164525,0.000349681266500,37,-3,37.0019951,-2.5945791,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
2257,2220,70,ESP,Spain,938,Castilla y León,13609,Burgos,24358,n.a. (62),11167,"Comunidad de Los Ausines, Quintanalara y Revilla del Campo",,Municipality,Municipality,Unknown,Present,,0.0352814738784,0.0000410055839997,42,-4,42.2115436,-3.5373997,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
1516,1482,70,ESP,Spain,936,Aragón,13605,Teruel,24325,n.a. (249),10309,Santa Cruz de Nogueras,,Municipality,Municipality,Unknown,Present,,0.176724838969,0.00162274192000,41,-1,41.1145813,-1.0887577,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
2314,2293,70,ESP,Spain,938,Castilla y León,13609,Burgos,24361,n.a. (65),11368,Mamolar,,Municipality,Municipality,Unknown,Present,,0.191341564020,0.00198234660150,42,-3,41.9268865,-3.361871,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
6936,6933,70,ESP,Spain,944,Comunidad Valenciana,13632,Valencia,24535,Ribera Baixa,16030,Benicull de Xúquer,,Municipality,Municipality,Unknown,Present,,0.0858472379345,0.000358440228500,39,0,39.1863924,-0.3858408,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
4418,4402,70,ESP,Spain,939,Castilla-La Mancha,13619,Cuenca,24430,n.a. (95),13433,La Frontera,,Municipality,Municipality,Unknown,Present,,0.238462404712,0.00365641329300,40,-2,40.4021762,-2.2179448,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
5464,5448,70,ESP,Spain,940,Cataluña,13623,Girona,24464,n.a. (105),14526,Palau-saverdera,Palau-Sabardera,Municipality,Municipality,Unknown,Present,,0.183261173601,0.00181221393400,42,3,42.3077552,3.1475848,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
5603,5594,70,ESP,Spain,940,Cataluña,13624,Lleida,24470,n.a. (161),14682,Tírvia,Tirvia,Municipality,Municipality,Unknown,Present,,0.136205611013,0.000977690154999,43,1,42.5152501,1.2446194,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7594,7570,70,ESP,Spain,946,Galicia,13637,Ourense,24572,n.a. (198),16704,Lobios,Lovios,Municipality,Municipality,Unknown,Present,,0.878957261652,0.0182850649375,42,-8,41.8935624,-8.068343,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
8116,8115,70,ESP,Spain,950,País Vasco,13644,Vizcaya,24604,n.a. (261),17290,Arakaldo,Aracaldo,Municipality,Municipality,Unknown,Present,,0.0750462730363,0.000289312606500,43,-3,43.1495502,-2.9250864,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7648,7796,70,ESP,Spain,948,Islas Canarias,13640,Las Palmas,24587,n.a. (144),16960,Yaiza,,Municipality,Municipality,Unknown,Present,,0.829619151870,0.0182784941870,29,-14,28.9524668,-13.7652634,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7750,7701,70,ESP,Spain,947,Islas Baleares,13639,Baleares,24584,n.a. (57),16835,Andratx,Andraitx,Municipality,Municipality,Unknown,Present,,0.810005265332,0.00874887745200,40,2,39.570798,2.4213651,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7807,7760,70,ESP,Spain,948,Islas Canarias,13640,Las Palmas,24587,n.a. (144),16950,Tinajo,,Municipality,Municipality,Unknown,Present,,1.34413463304,0.0187379608670,29,-14,29.0664367,-13.6769516,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
2907,2881,70,ESP,Spain,938,Castilla y León,13611,Palencia,24377,n.a. (201),11836,Villarramiel,,Municipality,Municipality,Unknown,Present,,0.221170347345,0.00329073554350,42,-5,42.0425841,-4.9131691,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
2305,2280,70,ESP,Spain,938,Castilla y León,13609,Burgos,24361,n.a. (65),11355,Hacinas,,Municipality,Municipality,Unknown,Present,,0.111781061417,0.000861665791500,42,-3,41.9851955,-3.2870495,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
2276,2246,70,ESP,Spain,938,Castilla y León,13609,Burgos,24358,n.a. (62),11193,Quintanaortuño,,Municipality,Municipality,Unknown,Present,,0.0953313759968,0.000627969209001,42,-4,42.4499374,-3.6837783,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
5492,5477,70,ESP,Spain,940,Cataluña,13623,Girona,24465,n.a. (106),14560,Breda,,Municipality,Municipality,Unknown,Present,,0.121201047918,0.000550419363001,42,3,41.7477219,2.5599478,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
6507,6500,70,ESP,Spain,943,Comunidad Foral de Navarra,13629,Navarra,24504,n.a. (193),15537,Facería 35,,Municipality,Municipality,Unknown,Present,,0.0278323425478,0.0000456094039998,43,-2,42.7799303,-1.6878934,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
4110,4095,70,ESP,Spain,938,Castilla y León,13616,Zamora,24413,n.a. (273),13121,Argujillo,,Municipality,Municipality,Unknown,Present,,0.232728539085,0.00244806190750,41,-6,41.3117531,-5.5878922,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7771,7731,70,ESP,Spain,948,Islas Canarias,13640,Las Palmas,24587,n.a. (144),16921,Pájara,,Municipality,Municipality,Unknown,Present,,1.87424578326,0.0364145696170,28,-14,28.3505933,-14.1076139,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
5758,5749,70,ESP,Spain,940,Cataluña,13624,Lleida,24478,n.a. (30),14856,La Molsosa,,Municipality,Municipality,Unknown,Present,,0.108215094840,0.000395698017500,42,1,41.7823467,1.5387808,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
